id,scenario,distribution,sample_size,data_type,replicate,obs_type,parameter,mean,median,q2.5,q5,q20,q35,q65,q80,q95,q97.5
314,stable,medium,200,exponential,6,,sdlog,0.55,0.55,0.49,0.5,0.52,0.54,0.57,0.58,0.62,0.63
315,stable,medium,200,exponential,7,,sdlog,0.63,0.63,0.55,0.56,0.59,0.61,0.64,0.66,0.71,0.72
316,stable,medium,200,exponential,8,,sdlog,0.58,0.57,0.51,0.52,0.54,0.56,0.59,0.61,0.64,0.66
317,stable,medium,200,exponential,9,,sdlog,0.51,0.51,0.45,0.46,0.48,0.5,0.52,0.54,0.57,0.58
318,stable,medium,200,exponential,10,,sdlog,0.59,0.59,0.52,0.53,0.56,0.57,0.6,0.62,0.66,0.67
319,stable,medium,200,exponential,11,,sdlog,0.64,0.63,0.56,0.57,0.6,0.62,0.65,0.67,0.71,0.73
320,stable,medium,200,exponential,12,,sdlog,0.63,0.63,0.55,0.56,0.59,0.61,0.64,0.66,0.7,0.72
321,stable,medium,200,exponential,13,,sdlog,0.59,0.59,0.52,0.53,0.56,0.58,0.61,0.62,0.66,0.68
322,stable,medium,200,exponential,14,,sdlog,0.58,0.58,0.51,0.52,0.55,0.56,0.59,0.61,0.65,0.67
323,stable,medium,200,exponential,15,,sdlog,0.59,0.59,0.52,0.53,0.55,0.57,0.6,0.62,0.66,0.67
324,stable,medium,200,exponential,16,,sdlog,0.57,0.57,0.5,0.51,0.54,0.55,0.58,0.6,0.63,0.65
325,stable,medium,200,exponential,17,,sdlog,0.59,0.58,0.51,0.52,0.55,0.57,0.6,0.62,0.65,0.67
326,stable,medium,200,exponential,18,,sdlog,0.52,0.52,0.46,0.47,0.5,0.51,0.54,0.55,0.59,0.6
327,stable,medium,200,exponential,19,,sdlog,0.6,0.6,0.53,0.54,0.56,0.58,0.61,0.63,0.67,0.68
328,stable,medium,200,exponential,20,,sdlog,0.61,0.61,0.54,0.55,0.57,0.59,0.62,0.64,0.68,0.69
329,stable,short,200,exponential,1,,sdlog,0.37,0.37,0.32,0.33,0.35,0.36,0.38,0.39,0.41,0.42
330,stable,short,200,exponential,2,,sdlog,0.39,0.39,0.34,0.35,0.37,0.38,0.4,0.42,0.44,0.45
331,stable,short,200,exponential,3,,sdlog,0.32,0.32,0.28,0.28,0.3,0.31,0.33,0.34,0.36,0.37
332,stable,short,200,exponential,4,,sdlog,0.41,0.41,0.36,0.37,0.39,0.4,0.42,0.44,0.46,0.47
333,stable,short,200,exponential,5,,sdlog,0.37,0.37,0.32,0.33,0.35,0.36,0.38,0.39,0.41,0.42
334,stable,short,200,exponential,6,,sdlog,0.38,0.38,0.33,0.34,0.36,0.37,0.39,0.4,0.42,0.43
335,stable,short,200,exponential,7,,sdlog,0.37,0.37,0.32,0.33,0.35,0.36,0.37,0.39,0.41,0.42
336,stable,short,200,exponential,8,,sdlog,0.37,0.37,0.33,0.33,0.35,0.36,0.38,0.39,0.42,0.43
337,stable,short,200,exponential,9,,sdlog,0.37,0.37,0.32,0.33,0.35,0.36,0.38,0.39,0.41,0.42
338,stable,short,200,exponential,10,,sdlog,0.37,0.37,0.33,0.34,0.35,0.36,0.38,0.4,0.42,0.43
339,stable,short,200,exponential,11,,sdlog,0.44,0.44,0.39,0.4,0.42,0.43,0.45,0.47,0.49,0.5
340,stable,short,200,exponential,12,,sdlog,0.34,0.34,0.3,0.3,0.32,0.33,0.35,0.36,0.39,0.4
341,stable,short,200,exponential,13,,sdlog,0.35,0.35,0.3,0.31,0.33,0.34,0.36,0.37,0.39,0.4
342,stable,short,200,exponential,14,,sdlog,0.38,0.38,0.33,0.34,0.35,0.37,0.39,0.4,0.42,0.43
343,stable,short,200,exponential,15,,sdlog,0.34,0.34,0.3,0.3,0.32,0.33,0.35,0.36,0.39,0.4
344,stable,short,200,exponential,16,,sdlog,0.36,0.36,0.31,0.32,0.34,0.35,0.37,0.38,0.4,0.41
345,stable,short,200,exponential,17,,sdlog,0.35,0.35,0.31,0.32,0.33,0.34,0.36,0.37,0.4,0.41
346,stable,short,200,exponential,18,,sdlog,0.36,0.36,0.32,0.33,0.34,0.35,0.37,0.38,0.41,0.42
347,stable,short,200,exponential,19,,sdlog,0.38,0.38,0.33,0.34,0.36,0.37,0.38,0.4,0.42,0.43
348,stable,short,200,exponential,20,,sdlog,0.32,0.32,0.28,0.29,0.3,0.31,0.33,0.34,0.36,0.37
349,120 days,,834,ebola_case_study,,real-time,sdlog,0.53,0.53,0.5,0.5,0.52,0.52,0.54,0.54,0.56,0.56
350,120 days,,1032,ebola_case_study,,retrospective,sdlog,0.5,0.5,0.48,0.48,0.49,0.5,0.51,0.51,0.52,0.53
351,180 days,,3149,ebola_case_study,,real-time,sdlog,0.46,0.46,0.45,0.45,0.45,0.46,0.46,0.46,0.47,0.47
352,180 days,,3532,ebola_case_study,,retrospective,sdlog,0.47,0.47,0.46,0.46,0.47,0.47,0.47,0.48,0.48,0.48
353,240 days,,2399,ebola_case_study,,real-time,sdlog,0.56,0.56,0.54,0.54,0.55,0.55,0.56,0.57,0.57,0.58
354,240 days,,2483,ebola_case_study,,retrospective,sdlog,0.56,0.56,0.54,0.54,0.55,0.55,0.56,0.56,0.57,0.57
355,60 days,,401,ebola_case_study,,real-time,sdlog,0.4,0.4,0.37,0.37,0.38,0.39,0.4,0.41,0.42,0.43
356,60 days,,428,ebola_case_study,,retrospective,sdlog,0.43,0.43,0.4,0.4,0.42,0.42,0.44,0.44,0.46,0.46
1,early outbreak,long,10,outbreak,1,,mean,4.6e+19,32,4.3,5,8.5,15,90,480,120000,3100000
2,early outbreak,medium,10,outbreak,1,,mean,1.6e+160,14,3,3.4,5,7.6,34,170,37000,520000
3,early outbreak,short,10,outbreak,1,,mean,2e+06,7.3,3.2,3.4,4.4,5.6,11,24,680,4900
4,late outbreak,long,10,outbreak,1,,mean,1e+07,9,3.9,4.3,6,7.3,12,20,260,1500
5,late outbreak,medium,10,outbreak,1,,mean,4700000,11,5.2,5.7,7.3,8.9,16,29,280,1300
6,late outbreak,short,10,outbreak,1,,mean,4.8,4.7,4.1,4.2,4.5,4.6,4.9,5,5.3,5.4
7,near peak,long,10,outbreak,1,,mean,3.1e+20,19,2.8,3.2,5.4,9.4,65,570,260000,1.1e+07
8,near peak,medium,10,outbreak,1,,mean,1.3e+63,6.4,4.4,4.6,5.2,5.8,7.4,12,410,2900
9,near peak,short,10,outbreak,1,,mean,3.6,3.4,2.6,2.7,3,3.2,3.6,3.8,4.5,5.3
10,past peak,long,10,outbreak,1,,mean,3e+08,9.6,5.5,6,7.5,8.5,11,15,100,1100
11,past peak,medium,10,outbreak,1,,mean,2.4e+21,10,4,4.4,6,7.5,16,44,2500,39000
12,past peak,short,10,outbreak,1,,mean,3.6e+16,3.9,2.6,2.8,3.3,3.6,4.4,5.5,18,71
13,early outbreak,long,100,outbreak,1,,mean,5.5,5.3,4.1,4.3,4.7,5,5.6,6.1,7.4,8.2
14,early outbreak,medium,100,outbreak,1,,mean,4.1,4.1,3.7,3.8,3.9,4,4.2,4.4,4.6,4.8
15,early outbreak,short,100,outbreak,1,,mean,3.8,3.8,3.3,3.4,3.5,3.6,3.9,4,4.3,4.5
16,late outbreak,long,100,outbreak,1,,mean,9.7,9.3,7.1,7.4,8.2,8.8,9.9,11,13,15
17,late outbreak,medium,100,outbreak,1,,mean,6.4,6.4,5.7,5.8,6,6.2,6.5,6.7,7.1,7.3
18,late outbreak,short,100,outbreak,1,,mean,3.8,3.7,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1
19,near peak,long,100,outbreak,1,,mean,7.1,6.8,5.3,5.5,6,6.4,7.2,7.9,9.9,11
20,near peak,medium,100,outbreak,1,,mean,5.7,5.7,4.9,5,5.3,5.5,5.8,6.1,6.6,6.9
21,near peak,short,100,outbreak,1,,mean,3.6,3.6,3.3,3.4,3.5,3.5,3.7,3.7,3.9,3.9
22,past peak,long,100,outbreak,1,,mean,7.9,7.7,6.3,6.5,7,7.4,8.1,8.6,10,11
23,past peak,medium,100,outbreak,1,,mean,6.1,6,5.3,5.4,5.7,5.9,6.2,6.4,6.9,7
24,past peak,short,100,outbreak,1,,mean,3.6,3.6,3.3,3.3,3.4,3.5,3.6,3.7,3.8,3.8
25,early outbreak,long,200,outbreak,1,,mean,6,5.9,4.9,5,5.4,5.6,6.2,6.6,7.6,8
26,early outbreak,medium,200,outbreak,1,,mean,4.7,4.7,4.1,4.2,4.4,4.5,4.8,5,5.4,5.6
27,early outbreak,short,200,outbreak,1,,mean,3.3,3.3,3.1,3.2,3.2,3.3,3.4,3.4,3.5,3.6
28,late outbreak,long,200,outbreak,1,,mean,7.8,7.7,6.6,6.7,7.2,7.5,8,8.4,9.2,9.5
29,late outbreak,medium,200,outbreak,1,,mean,6.4,6.4,5.8,5.9,6.1,6.3,6.6,6.7,7.1,7.3
30,late outbreak,short,200,outbreak,1,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.7,3.7,3.8,3.9
31,near peak,long,200,outbreak,1,,mean,8.1,7.9,6.6,6.8,7.2,7.6,8.3,8.8,9.9,11
32,near peak,medium,200,outbreak,1,,mean,6.8,6.7,5.8,5.9,6.3,6.5,7,7.3,7.9,8.2
33,near peak,short,200,outbreak,1,,mean,3.5,3.5,3.3,3.3,3.4,3.4,3.5,3.5,3.6,3.6
34,past peak,long,200,outbreak,1,,mean,7.7,7.6,6.5,6.7,7.1,7.3,7.8,8.2,8.9,9.2
35,past peak,medium,200,outbreak,1,,mean,6.5,6.5,5.9,5.9,6.2,6.3,6.6,6.8,7.1,7.3
36,past peak,short,200,outbreak,1,,mean,3.4,3.4,3.2,3.3,3.3,3.4,3.5,3.5,3.6,3.7
37,early outbreak,long,400,outbreak,1,,mean,6.2,6.1,5.2,5.3,5.6,5.9,6.3,6.7,7.5,7.9
38,early outbreak,medium,400,outbreak,1,,mean,4.6,4.5,4.2,4.2,4.4,4.5,4.6,4.7,4.9,5
39,early outbreak,short,400,outbreak,1,,mean,3.4,3.4,3.3,3.3,3.4,3.4,3.5,3.5,3.6,3.6
40,late outbreak,long,400,outbreak,1,,mean,8.1,8,7.2,7.3,7.7,7.9,8.2,8.5,8.9,9.1
41,late outbreak,medium,400,outbreak,1,,mean,6,6,5.6,5.6,5.8,5.9,6.1,6.2,6.4,6.5
42,late outbreak,short,400,outbreak,1,,mean,3.7,3.7,3.5,3.5,3.6,3.6,3.7,3.7,3.8,3.8
43,near peak,long,400,outbreak,1,,mean,7.1,7,6.1,6.2,6.6,6.8,7.3,7.6,8.2,8.5
44,near peak,medium,400,outbreak,1,,mean,5.5,5.5,5.1,5.1,5.3,5.4,5.5,5.7,5.9,6
45,near peak,short,400,outbreak,1,,mean,3.5,3.5,3.4,3.4,3.4,3.5,3.5,3.6,3.6,3.6
46,past peak,long,400,outbreak,1,,mean,7.3,7.3,6.5,6.6,6.9,7.1,7.5,7.7,8.1,8.3
47,past peak,medium,400,outbreak,1,,mean,5.9,5.9,5.5,5.6,5.7,5.8,6,6.1,6.3,6.3
48,past peak,short,400,outbreak,1,,mean,3.5,3.5,3.4,3.4,3.5,3.5,3.6,3.6,3.7,3.7
49,decay,long,200,exponential,1,,mean,8.7,8.6,7.2,7.4,7.9,8.3,8.9,9.5,11,11
50,decay,long,200,exponential,2,,mean,8.9,8.7,7.3,7.5,8,8.4,9.1,9.6,11,11
51,decay,long,200,exponential,3,,mean,9.3,9.1,7.6,7.8,8.3,8.7,9.5,10,11,12
52,decay,long,200,exponential,4,,mean,7.7,7.6,6.5,6.7,7.1,7.3,7.8,8.2,9,9.4
53,decay,long,200,exponential,5,,mean,7.4,7.3,6.4,6.5,6.8,7.1,7.5,7.8,8.4,8.6
54,decay,long,200,exponential,6,,mean,8.2,8,6.7,6.9,7.4,7.7,8.4,8.9,10,11
55,decay,long,200,exponential,7,,mean,10,9.7,7.6,7.9,8.6,9.1,10,11,13,15
56,decay,long,200,exponential,8,,mean,8.7,8.6,7.3,7.5,7.9,8.3,8.9,9.4,10,11
57,decay,long,200,exponential,9,,mean,7.6,7.6,6.6,6.7,7.1,7.3,7.8,8.1,8.8,9.1
58,decay,long,200,exponential,10,,mean,7.6,7.5,6.6,6.7,7.1,7.3,7.8,8.1,8.9,9.2
59,decay,long,200,exponential,11,,mean,8.5,8.3,6.9,7.2,7.6,8,8.7,9.2,10,11
60,decay,long,200,exponential,12,,mean,8,7.9,6.7,6.9,7.3,7.6,8.2,8.7,9.6,10
61,decay,long,200,exponential,13,,mean,7.7,7.6,6.6,6.7,7.1,7.4,7.9,8.2,9,9.3
62,decay,long,200,exponential,14,,mean,7,7,6.1,6.3,6.6,6.8,7.1,7.4,7.9,8.1
63,decay,long,200,exponential,15,,mean,9.3,9.1,7.6,7.8,8.3,8.7,9.5,10,12,12
64,decay,long,200,exponential,16,,mean,8,7.9,6.8,7,7.4,7.6,8.2,8.6,9.4,9.8
65,decay,long,200,exponential,17,,mean,7.9,7.8,6.6,6.8,7.2,7.5,8.1,8.5,9.3,9.7
66,decay,long,200,exponential,18,,mean,6.9,6.8,6.1,6.2,6.5,6.7,7,7.3,7.8,8
67,decay,long,200,exponential,19,,mean,7.2,7.2,6.4,6.5,6.8,7,7.4,7.6,8.2,8.4
68,decay,long,200,exponential,20,,mean,8.2,8,6.8,7,7.4,7.7,8.4,8.8,9.9,10
69,decay,medium,200,exponential,1,,mean,7,7,6.2,6.3,6.6,6.8,7.2,7.4,7.9,8.2
70,decay,medium,200,exponential,2,,mean,6.2,6.1,5.5,5.6,5.9,6,6.3,6.4,6.8,6.9
71,decay,medium,200,exponential,3,,mean,6.4,6.4,5.8,5.9,6.2,6.3,6.5,6.7,7,7.2
72,decay,medium,200,exponential,4,,mean,6.3,6.2,5.6,5.7,5.9,6.1,6.4,6.6,7,7.2
73,decay,medium,200,exponential,5,,mean,6.4,6.4,5.8,5.9,6.1,6.2,6.5,6.6,6.9,7.1
74,decay,medium,200,exponential,6,,mean,6,6,5.4,5.5,5.7,5.9,6.2,6.3,6.7,6.8
75,decay,medium,200,exponential,7,,mean,6,6,5.4,5.5,5.7,5.9,6.1,6.3,6.6,6.7
76,decay,medium,200,exponential,8,,mean,6.5,6.5,5.8,5.9,6.2,6.3,6.6,6.8,7.2,7.4
77,decay,medium,200,exponential,9,,mean,6.1,6.1,5.5,5.6,5.8,6,6.2,6.4,6.7,6.9
78,decay,medium,200,exponential,10,,mean,6.3,6.3,5.7,5.8,6,6.2,6.4,6.6,6.9,7
79,decay,medium,200,exponential,11,,mean,6.2,6.2,5.6,5.7,6,6.1,6.4,6.5,6.9,7
80,decay,medium,200,exponential,12,,mean,5.7,5.7,5.1,5.2,5.4,5.6,5.8,5.9,6.2,6.3
81,decay,medium,200,exponential,13,,mean,5.9,5.9,5.3,5.4,5.6,5.8,6,6.1,6.4,6.6
82,decay,medium,200,exponential,14,,mean,6.4,6.4,5.7,5.8,6.1,6.2,6.5,6.7,7.1,7.3
83,decay,medium,200,exponential,15,,mean,5.9,5.8,5.2,5.3,5.6,5.7,6,6.1,6.4,6.6
84,decay,medium,200,exponential,16,,mean,5.5,5.5,5,5.1,5.3,5.4,5.6,5.7,5.9,6
85,decay,medium,200,exponential,17,,mean,5.6,5.6,5.1,5.1,5.4,5.5,5.7,5.8,6.1,6.3
86,decay,medium,200,exponential,18,,mean,6.5,6.5,5.9,5.9,6.2,6.3,6.6,6.8,7.1,7.3
87,decay,medium,200,exponential,19,,mean,5.4,5.4,5,5,5.2,5.3,5.5,5.6,5.8,5.9
88,decay,medium,200,exponential,20,,mean,5.7,5.7,5.2,5.2,5.5,5.6,5.8,6,6.2,6.3
89,decay,short,200,exponential,1,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.6,3.7,3.8,3.8
90,decay,short,200,exponential,2,,mean,3.5,3.5,3.3,3.4,3.4,3.5,3.5,3.6,3.7,3.7
91,decay,short,200,exponential,3,,mean,3.9,3.9,3.7,3.7,3.8,3.8,3.9,3.9,4,4
92,decay,short,200,exponential,4,,mean,3.6,3.6,3.4,3.5,3.5,3.6,3.7,3.7,3.8,3.9
93,decay,short,200,exponential,5,,mean,3.6,3.6,3.4,3.5,3.5,3.6,3.7,3.7,3.8,3.9
94,decay,short,200,exponential,6,,mean,3.9,3.9,3.6,3.7,3.8,3.8,3.9,4,4,4.1
95,decay,short,200,exponential,7,,mean,3.5,3.5,3.3,3.4,3.5,3.5,3.6,3.6,3.7,3.8
96,decay,short,200,exponential,8,,mean,3.8,3.8,3.6,3.7,3.8,3.8,3.9,3.9,4,4.1
97,decay,short,200,exponential,9,,mean,3.8,3.8,3.6,3.6,3.7,3.7,3.8,3.9,4,4
98,decay,short,200,exponential,10,,mean,3.9,3.9,3.6,3.7,3.8,3.8,3.9,4,4.1,4.1
99,decay,short,200,exponential,11,,mean,3.6,3.6,3.4,3.5,3.6,3.6,3.7,3.7,3.8,3.8
100,decay,short,200,exponential,12,,mean,3.7,3.7,3.5,3.5,3.6,3.6,3.7,3.8,3.8,3.9
101,decay,short,200,exponential,13,,mean,3.7,3.7,3.5,3.5,3.6,3.7,3.8,3.8,3.9,3.9
102,decay,short,200,exponential,14,,mean,3.9,3.9,3.6,3.7,3.8,3.8,3.9,4,4.1,4.1
103,decay,short,200,exponential,15,,mean,3.8,3.8,3.6,3.6,3.7,3.7,3.8,3.9,4,4
104,decay,short,200,exponential,16,,mean,3.5,3.5,3.3,3.4,3.5,3.5,3.6,3.6,3.7,3.8
105,decay,short,200,exponential,17,,mean,3.7,3.7,3.5,3.5,3.6,3.7,3.8,3.8,3.9,4
106,decay,short,200,exponential,18,,mean,3.7,3.7,3.5,3.5,3.6,3.7,3.8,3.8,4,4
107,decay,short,200,exponential,19,,mean,3.6,3.6,3.4,3.4,3.5,3.5,3.6,3.7,3.8,3.8
108,decay,short,200,exponential,20,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.6,3.7,3.8,3.8
109,fast decay,long,200,exponential,1,,mean,9,8.7,6.8,7,7.7,8.2,9.2,10,12,13
110,fast decay,long,200,exponential,2,,mean,8.5,8.2,6.6,6.8,7.4,7.8,8.6,9.3,11,12
111,fast decay,long,200,exponential,3,,mean,9.6,9.3,7.4,7.6,8.3,8.8,9.8,11,13,14
112,fast decay,long,200,exponential,4,,mean,9.3,9.1,7.7,7.9,8.5,8.8,9.5,10,11,12
113,fast decay,long,200,exponential,5,,mean,8.5,8.2,6.7,6.9,7.4,7.8,8.6,9.2,11,12
114,fast decay,long,200,exponential,6,,mean,8,8,7,7.1,7.5,7.7,8.2,8.5,9.1,9.4
115,fast decay,long,200,exponential,7,,mean,9,8.8,7.3,7.5,8,8.4,9.2,9.8,11,12
116,fast decay,long,200,exponential,8,,mean,9.5,9.2,7.4,7.6,8.2,8.7,9.7,11,13,14
117,fast decay,long,200,exponential,9,,mean,7.3,7.2,6.4,6.5,6.8,7,7.4,7.7,8.2,8.5
118,fast decay,long,200,exponential,10,,mean,9.4,9,7.4,7.6,8.2,8.7,9.5,10,12,13
119,fast decay,long,200,exponential,11,,mean,8.4,8.2,6.8,7,7.5,7.8,8.6,9.1,10,11
120,fast decay,long,200,exponential,12,,mean,9.5,9.2,7.5,7.7,8.3,8.8,9.8,10,12,13
121,fast decay,long,200,exponential,13,,mean,8.3,8.2,7,7.1,7.6,7.9,8.5,9,9.9,11
122,fast decay,long,200,exponential,14,,mean,10,9.6,7.6,7.9,8.6,9.1,10,11,14,15
123,fast decay,long,200,exponential,15,,mean,7.8,7.7,6.8,6.9,7.3,7.5,8,8.3,9,9.3
124,fast decay,long,200,exponential,16,,mean,10,10,8,8.3,9,9.5,11,11,13,15
125,fast decay,long,200,exponential,17,,mean,11,10,7.8,8.1,8.9,9.4,11,12,14,16
126,fast decay,long,200,exponential,18,,mean,8.9,8.8,7.6,7.8,8.2,8.5,9.1,9.5,11,11
127,fast decay,long,200,exponential,19,,mean,8.1,8,6.8,7,7.4,7.7,8.3,8.7,9.7,10
128,fast decay,long,200,exponential,20,,mean,8.1,8,6.8,7,7.4,7.7,8.3,8.8,9.8,10
129,fast decay,medium,200,exponential,1,,mean,6.4,6.4,5.7,5.8,6.1,6.3,6.6,6.8,7.1,7.3
130,fast decay,medium,200,exponential,2,,mean,6.3,6.2,5.6,5.7,5.9,6.1,6.4,6.6,6.9,7.1
131,fast decay,medium,200,exponential,3,,mean,5.7,5.7,5.1,5.2,5.4,5.5,5.8,6,6.4,6.5
132,fast decay,medium,200,exponential,4,,mean,6.5,6.5,5.9,6,6.2,6.4,6.6,6.8,7.2,7.3
133,fast decay,medium,200,exponential,5,,mean,6,6,5.3,5.4,5.7,5.8,6.1,6.3,6.7,6.8
134,fast decay,medium,200,exponential,6,,mean,6.1,6.1,5.6,5.7,5.9,6,6.2,6.4,6.7,6.8
135,fast decay,medium,200,exponential,7,,mean,6.5,6.5,5.8,5.9,6.2,6.3,6.6,6.8,7.3,7.5
136,fast decay,medium,200,exponential,8,,mean,6.1,6.1,5.6,5.7,5.9,6,6.2,6.4,6.7,6.9
137,fast decay,medium,200,exponential,9,,mean,6.3,6.3,5.8,5.8,6.1,6.2,6.4,6.6,6.9,7
138,fast decay,medium,200,exponential,10,,mean,6.3,6.3,5.8,5.9,6.1,6.2,6.4,6.5,6.8,6.9
139,fast decay,medium,200,exponential,11,,mean,6.3,6.3,5.6,5.7,6,6.1,6.4,6.6,7,7.2
140,fast decay,medium,200,exponential,12,,mean,6.4,6.3,5.7,5.8,6.1,6.2,6.5,6.7,7,7.2
141,fast decay,medium,200,exponential,13,,mean,6,6,5.4,5.5,5.7,5.9,6.1,6.3,6.6,6.7
142,fast decay,medium,200,exponential,14,,mean,6.7,6.7,6,6.1,6.4,6.5,6.9,7.1,7.5,7.7
143,fast decay,medium,200,exponential,15,,mean,6,6,5.4,5.5,5.7,5.9,6.1,6.3,6.7,6.9
144,fast decay,medium,200,exponential,16,,mean,6.7,6.6,6,6.1,6.4,6.5,6.8,6.9,7.3,7.4
145,fast decay,medium,200,exponential,17,,mean,6.5,6.5,5.7,5.8,6.1,6.3,6.7,6.9,7.5,7.7
146,fast decay,medium,200,exponential,18,,mean,6.2,6.1,5.6,5.7,5.9,6,6.3,6.4,6.7,6.9
147,fast decay,medium,200,exponential,19,,mean,6.6,6.5,5.9,6,6.2,6.4,6.7,6.9,7.3,7.4
148,fast decay,medium,200,exponential,20,,mean,6.8,6.8,6.1,6.2,6.5,6.7,7,7.2,7.6,7.8
149,fast decay,short,200,exponential,1,,mean,3.7,3.7,3.5,3.5,3.6,3.7,3.7,3.8,3.9,3.9
150,fast decay,short,200,exponential,2,,mean,4.1,4.1,3.9,3.9,4,4.1,4.2,4.2,4.3,4.3
151,fast decay,short,200,exponential,3,,mean,4,4,3.8,3.8,3.9,3.9,4,4.1,4.1,4.2
152,fast decay,short,200,exponential,4,,mean,3.8,3.8,3.5,3.5,3.7,3.7,3.8,3.9,4,4.1
153,fast decay,short,200,exponential,5,,mean,3.4,3.4,3.2,3.2,3.3,3.3,3.4,3.4,3.5,3.6
154,fast decay,short,200,exponential,6,,mean,3.9,3.9,3.6,3.7,3.8,3.8,3.9,4,4.1,4.2
155,fast decay,short,200,exponential,7,,mean,3.9,3.9,3.7,3.7,3.8,3.8,3.9,4,4,4.1
156,fast decay,short,200,exponential,8,,mean,3.8,3.8,3.6,3.6,3.7,3.8,3.9,3.9,4,4.1
157,fast decay,short,200,exponential,9,,mean,3.8,3.8,3.6,3.6,3.7,3.7,3.8,3.9,4,4
158,fast decay,short,200,exponential,10,,mean,3.8,3.8,3.7,3.7,3.8,3.8,3.9,3.9,4,4
159,fast decay,short,200,exponential,11,,mean,4,4,3.7,3.8,3.9,3.9,4,4.1,4.2,4.2
160,fast decay,short,200,exponential,12,,mean,3.8,3.8,3.6,3.6,3.7,3.7,3.8,3.9,3.9,4
161,fast decay,short,200,exponential,13,,mean,3.9,3.9,3.6,3.7,3.8,3.8,3.9,4,4.1,4.1
162,fast decay,short,200,exponential,14,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.7,3.7,3.8,3.9
163,fast decay,short,200,exponential,15,,mean,3.8,3.8,3.6,3.7,3.8,3.8,3.9,3.9,4,4
164,fast decay,short,200,exponential,16,,mean,3.8,3.8,3.5,3.6,3.7,3.7,3.8,3.8,3.9,4
165,fast decay,short,200,exponential,17,,mean,4.1,4.1,3.9,3.9,4,4,4.1,4.2,4.3,4.3
166,fast decay,short,200,exponential,18,,mean,4,4,3.8,3.8,3.9,3.9,4,4,4.1,4.2
167,fast decay,short,200,exponential,19,,mean,3.8,3.8,3.6,3.6,3.7,3.8,3.9,3.9,4,4.1
168,fast decay,short,200,exponential,20,,mean,3.7,3.7,3.5,3.6,3.7,3.7,3.8,3.8,3.9,4
169,fast growth,long,200,exponential,1,,mean,5.9,5.8,4.7,4.8,5.2,5.5,6.1,6.5,7.6,8.1
170,fast growth,long,200,exponential,2,,mean,5.7,5.6,4.7,4.9,5.2,5.4,5.9,6.2,6.9,7.3
171,fast growth,long,200,exponential,3,,mean,7.3,7.1,5.6,5.8,6.3,6.7,7.5,8.1,9.7,11
172,fast growth,long,200,exponential,4,,mean,5.9,5.8,4.7,4.8,5.2,5.5,6.1,6.5,7.5,7.9
173,fast growth,long,200,exponential,5,,mean,6.6,6.4,5.2,5.4,5.8,6.1,6.7,7.2,8.4,9
174,fast growth,long,200,exponential,6,,mean,6.1,6,4.8,5,5.4,5.7,6.3,6.7,7.8,8.5
175,fast growth,long,200,exponential,7,,mean,6,5.8,4.9,5,5.4,5.6,6.1,6.5,7.3,7.7
176,fast growth,long,200,exponential,8,,mean,7.7,7.3,5.7,5.9,6.5,6.9,7.8,8.6,11,12
177,fast growth,long,200,exponential,9,,mean,6.3,6.2,5.1,5.2,5.6,5.9,6.5,6.9,7.8,8.2
178,fast growth,long,200,exponential,10,,mean,5.5,5.4,4.6,4.7,5,5.2,5.6,5.9,6.5,6.9
179,fast growth,long,200,exponential,11,,mean,6.2,6.1,5,5.2,5.6,5.8,6.4,6.8,7.7,8.2
180,fast growth,long,200,exponential,12,,mean,6.2,6.1,5,5.1,5.6,5.8,6.4,6.8,7.7,8.2
181,fast growth,long,200,exponential,13,,mean,6.6,6.4,5.3,5.4,5.8,6.1,6.7,7.2,8.2,8.7
182,fast growth,long,200,exponential,14,,mean,7.5,7.2,5.5,5.7,6.3,6.7,7.7,8.3,10,11
183,fast growth,long,200,exponential,15,,mean,6.5,6.3,5.2,5.4,5.8,6.1,6.6,7,8,8.5
184,fast growth,long,200,exponential,16,,mean,6.4,6.3,5.2,5.3,5.7,6,6.6,7.1,8,8.5
185,fast growth,long,200,exponential,17,,mean,6.9,6.7,5.2,5.4,5.9,6.3,7.1,7.7,9.3,10
186,fast growth,long,200,exponential,18,,mean,5.8,5.7,4.7,4.9,5.3,5.5,6,6.4,7.1,7.5
187,fast growth,long,200,exponential,19,,mean,6.8,6.6,5.3,5.4,5.9,6.3,7,7.5,8.9,9.6
188,fast growth,long,200,exponential,20,,mean,7.5,7.3,5.6,5.8,6.5,6.9,7.8,8.4,10,11
189,fast growth,medium,200,exponential,1,,mean,5.8,5.7,4.9,5.1,5.4,5.6,5.9,6.2,6.7,7
190,fast growth,medium,200,exponential,2,,mean,4.9,4.8,4.3,4.4,4.6,4.7,5,5.2,5.5,5.6
191,fast growth,medium,200,exponential,3,,mean,5.2,5.2,4.5,4.6,4.9,5,5.3,5.6,6,6.3
192,fast growth,medium,200,exponential,4,,mean,5.1,5,4.4,4.5,4.7,4.9,5.2,5.4,5.8,5.9
193,fast growth,medium,200,exponential,5,,mean,4.7,4.7,4.1,4.2,4.4,4.6,4.8,5,5.4,5.6
